,time,text,lat,lon
311,2019-07-29 23:35:17,"RT @CaftanWoman: Many happy returns to #ClassicTV star ROBERT FULLER!\nJess Harper #Laramie\nCooper Smith, #WagonTrain\nDr. Kelly Brackett, #E\xe2\x80\xa6'",40.844921751198676,-73.86503296180352
312,2019-07-29 23:31:10,@IndianExpress I knew it this was the game plan\nRahul was never the PM candidate \nWe wasted our energy on pappu\nInd\xe2\x80\xa6 https://t.co/UasDhxGu5V',40.65272760177027,-73.89981259084976
313,2019-07-29 23:30:56,RT @BloodAid: #Secunderabad #Emergency Need Any group #blood @ Gandhi hospital. Call 9704439059 #BloodAid via @AkshayReddy_K cc @warasiguda\xe2\x80\xa6',40.85918209501754,-73.78853343973515
314,2019-07-29 23:30:10,How Does The Dechoker Work? https://t.co/T24Gfshxtm\n#choking #emergency #safety #children #elderly #firstaid #EMT\xe2\x80\xa6 https://t.co/Rl0S8tQA90',40.55656960681775,-74.20296601254779
315,2019-07-29 23:24:18,"RT @VaDOTHR: Did you know Virginia's Sales Tax Holiday includes items such as radios, flashlights, generators and other #emergency prepared\xe2\x80\xa6""",40.68887179513871,-73.98597545832601
316,2019-07-29 23:14:44,RT @BloodAid: #Secunderabad #Emergency Need Any group #blood @ Gandhi hospital. Call 9704439059 #BloodAid via @AkshayReddy_K cc @warasiguda\xe2\x80\xa6',40.5744273325241,-74.12729180732562
317,2019-07-29 23:14:21,RT @Hodsonsproperty: Hodsons are proud to support this family event @BoundaryPark where you can meet local #Emergency #services &amp; #armedfor\xe2\x80\xa6',40.74751931722397,-73.74107892228352
318,2019-07-29 23:07:02,"Stay safe AND hydrated! In the event of an #emergency, it is important to store at least one gallon of water per pe\xe2\x80\xa6 https://t.co/0qZOBnO1jM'",40.647313736536695,-74.10737777993356
319,2019-07-29 23:00:14,EMT Supplies - EMS Supplies - Emergency Medical - GTE https://t.co/cCEd277UVK  #EMT #EMS #emergency #medical https://t.co/7NeUnTcF4G',40.78584180234529,-73.81048376072987
320,2019-07-29 23:00:09,"\xf0\x9f\x93\xa3Have you've see this? A Wheeled Coach Custom Series Type III Ambulance - 2002 Ford E450 Super Duty Van. \xf0\x9f\x9a\x91\xe2\x80\xa6 https://t.co/aFi7YeoTH7""",40.65068777995198,-73.97749194323706
321,2019-07-29 22:55:23,RT @HELLENICSHIP: Port state to focus on readiness of ship and crew in an #emergency #portstatecontrol #shipping #ships #shipcrew\nhttps://t\xe2\x80\xa6',40.649063170277344,-73.81248761235983
322,2019-07-29 22:42:31,Port state to focus on readiness of ship and crew in an #emergency #portstatecontrol #shipping #ships #shipcrew\xe2\x80\xa6 https://t.co/WjFbeHhFCM',40.79722558396101,-74.08414355038502
323,2019-07-29 22:30:22,What is the first aid if you were butten by a centipede? #emergency #pleasehelpme im starting to feel numb.',40.594894317315365,-73.94585231725559
324,2019-07-29 22:30:03,3 Disasters in 24hrs \xe2\x80\x93 Lessons Learned from Ventura County\xe2\x80\x99s Recovery from the Borderline Shooting in Thousand Oaks\xe2\x80\xa6 https://t.co/f9rMkrmp6c',40.617650333789356,-73.86647649739496
325,2019-07-29 22:26:30,RT @Vloneslay: I never thought id see myself asking for help until times got rough for me and my family. \xf0\x9f\x98\x94 please if you cant help us atlea\xe2\x80\xa6',40.65557545447465,-73.95563842977194
326,2019-07-29 22:22:17,How do you improve your #strategy for risk assessment? Learn about resources for selecting an effective #emergency\xe2\x80\xa6 https://t.co/yOCjQLEhWg',40.846057404261124,-73.91914713616656
327,2019-07-29 22:20:47,RT @Vloneslay: I never thought id see myself asking for help until times got rough for me and my family. \xf0\x9f\x98\x94 please if you cant help us atlea\xe2\x80\xa6',40.84592522414927,-73.9040891272762
328,2019-07-29 22:20:43,"RT @VaDOTHR: Did you know Virginia's Sales Tax Holiday includes items such as radios, flashlights, generators and other #emergency prepared\xe2\x80\xa6""",40.627657160658536,-73.89646961479455
329,2019-07-29 22:19:48,RT @OPP_CR: Every 9-1-1 call is taken very seriously by #emergency first responders. Pocket dials and hang up calls are happening all too o\xe2\x80\xa6',40.61225821675248,-74.1396790535296
330,2019-07-29 22:19:18,"RT @HoxworthUC: #CRITICAL APPEAL: Due to multiple traumas &amp; organ transplants, Hoxworth is in #emergency need of red cells from ALL #bloodt\xe2\x80\xa6'",40.87680368324475,-74.07621721189722
331,2019-07-29 22:13:00,RT @Vloneslay: I never thought id see myself asking for help until times got rough for me and my family. \xf0\x9f\x98\x94 please if you cant help us atlea\xe2\x80\xa6',40.660472512908186,-73.97248421354315
332,2019-07-29 22:12:16,@macleans @cathmckenna takes 161 delegates to Bonn climate conference while China great eco leader gets by with 61.\xe2\x80\xa6 https://t.co/1KflqJqZr1',40.827514006229706,-73.98925395736586
333,2019-07-29 22:11:06,Lake Station Fire Department | Medwerks Ambulance Remount | 2019 For E450 | Braun Module - Type III\n-\n#ambulance\xe2\x80\xa6 https://t.co/5MmY80Fia5',40.57923553392947,-74.20535305807867
334,2019-07-29 21:49:32,"RT @PDChina: #Russia declared the state of #emergency in 4 regions of #Siberia and the Far East over mass #wildfires, the Russian Aerial Fo\xe2\x80\xa6'",40.90280853546784,-74.0843272881782
335,2019-07-29 21:46:53,"Emergency food supplies during a municipal, state, or #NationalEmergency is invaluable to your family\xe2\x80\x99s survival. Y\xe2\x80\xa6 https://t.co/0yTunu3z5J'",40.695370237553824,-73.78216206218862
336,2019-07-29 21:46:03,Time to rebel\xe2\x80\x99: Greta Thunberg #climatechange #emergency It\xe2\x80\x99s quite simple really! https://t.co/Ff1eQ7IVjQ',40.62629227024456,-74.02421288072047
337,2019-07-29 21:45:58,RT @HugBoxUK: Make someone special #smile \xf0\x9f\x98\x81 \xc2\xa38 delivered 1st Class \xf0\x9f\x98\x81 https://t.co/feB8lZj7xv #Birthday #Thanks #GetWell #ThinkingOfYou #Che\xe2\x80\xa6',40.903364204409854,-73.97896787939791
338,2019-07-29 21:45:55,RT @HugBoxUK: Make someone #smile \xf0\x9f\x98\x81 Very popular &amp; only \xc2\xa38 delivered 1st Class \xf0\x9f\x98\x81 https://t.co/feB8lZj7xv #Birthday #Thanks #GetWell #Thinki\xe2\x80\xa6',40.636612986597505,-73.73988082490358
339,2019-07-29 21:44:51,"RT @PDChina: #Russia declared the state of #emergency in 4 regions of #Siberia and the Far East over mass #wildfires, the Russian Aerial Fo\xe2\x80\xa6'",40.65614251333535,-74.1542749270751
340,2019-07-29 21:36:33,Peter Listerman: The Russian Sleazeball Peddling Girls to Billionaires https://t.co/bkBqxaNtDL\n\n#RESISTANCE\xe2\x80\xa6 https://t.co/2MxQGKuWdj',40.6868714203003,-74.0139580128186
341,2019-07-29 21:30:11,"RT @NYorksPrepared: We're at the @RyedaleShow show tomorrow. Come and see Tim and Grace to grab you chance to win an emergency kit bag from\xe2\x80\xa6""",40.59177032642292,-73.7382388921786
342,2019-07-29 21:18:18,"RT @HoxworthUC: #CRITICAL APPEAL: Due to multiple traumas &amp; organ transplants, Hoxworth is in #emergency need of red cells from ALL #bloodt\xe2\x80\xa6'",40.77693949262934,-74.09052842403648
343,2019-07-29 21:12:10,"Always be prepared @ work for an #emergency. There's many resources to help plan. But when it happens, there are re\xe2\x80\xa6 https://t.co/BUTIEG9Fq6""",40.65647774655477,-73.8983460555348
344,2019-07-29 21:11:49,"RT @HoxworthUC: #CRITICAL APPEAL: Due to multiple traumas &amp; organ transplants, Hoxworth is in #emergency need of red cells from ALL #bloodt\xe2\x80\xa6'",40.67199826749496,-74.13002164526515
345,2019-07-29 21:07:40,Necessary Items needed in an Emergency  \n\nVisit:  https://t.co/4uDk3Qetd5\n\n #Successful #Necessary #Items #needed #Emergency',40.70755088346252,-73.77380564486269
346,2019-07-29 21:06:33,"RT @PDChina: #Russia declared the state of #emergency in 4 regions of #Siberia and the Far East over mass #wildfires, the Russian Aerial Fo\xe2\x80\xa6'",40.72001005573505,-74.21318458703945
347,2019-07-29 21:04:13,"RT @PDChina: #Russia declared the state of #emergency in 4 regions of #Siberia and the Far East over mass #wildfires, the Russian Aerial Fo\xe2\x80\xa6'",40.6453552430553,-73.93441360142086
348,2019-07-29 21:00:57,RT @OPP_CR: Every 9-1-1 call is taken very seriously by #emergency first responders. Pocket dials and hang up calls are happening all too o\xe2\x80\xa6',40.64933300733709,-74.1481410873215
349,2019-07-29 21:00:26,RT @EMERG_NC: #TrustedExpert Have a #Water #Flood #Storm #Fire #Damage #Emergency? Choose An #InsuranceClaimExpert With Your Best In Mind @\xe2\x80\xa6',40.86341058431162,-74.07720175949476
350,2019-07-29 21:00:16,Police EMS Supplies \xe2\x80\xa2 Global-Tec Enterprises https://t.co/RuWrHSSE2u  #police #fire #EMT #EMS #paramedic #firstaid\xe2\x80\xa6 https://t.co/QJpclrTBJJ',40.581960482397896,-73.96257475673895
351,2019-07-29 21:00:03,ALWAYS In A Real #Building #Fire #Emergency &gt; Some People WILL Experience A #PanicAttack !  #Design #GrenfellTowerFire #FireSafety4ALL #PwAL',40.538435949571394,-74.11557302635941
352,2019-07-29 20:59:18,"We're proud to offer on-site #medical and #rescue personnel and #equipment for remote locations and high #hazard\xe2\x80\xa6 https://t.co/5U8CtqmZYt""",40.56679159083054,-74.10792732538657
353,2019-07-29 20:58:24,"RT @PDChina: #Russia declared the state of #emergency in 4 regions of #Siberia and the Far East over mass #wildfires, the Russian Aerial Fo\xe2\x80\xa6'",40.84744057918352,-73.82650678245366
354,2019-07-29 20:57:11,"RT @PDChina: #Russia declared the state of #emergency in 4 regions of #Siberia and the Far East over mass #wildfires, the Russian Aerial Fo\xe2\x80\xa6'",40.674102560406,-74.05874992544693
355,2019-07-29 20:56:37,RT @DriggsBillsDay: A wildfire burning east of Mount Rainier prompted emergency evacuation notices as of Monday morning. \n.\n.\n#Washington #\xe2\x80\xa6',40.553785831964426,-74.05270672016744
356,2019-07-29 20:50:51,"RT @flashfiresafety: #Evacuation ordered, state of local #emergency declared in #Cypress County as #wildfire moves in: https://t.co/IRTJvV7\xe2\x80\xa6'",40.907664021810376,-73.99929009560316
357,2019-07-29 20:48:44,"RT @NYorksPrepared: We're at the @RyedaleShow show tomorrow. Come and see Tim and Grace to grab you chance to win an emergency kit bag from\xe2\x80\xa6""",40.89525182290968,-74.07134737097662
358,2019-07-29 20:48:32,"RT @PDChina: #Russia declared the state of #emergency in 4 regions of #Siberia and the Far East over mass #wildfires, the Russian Aerial Fo\xe2\x80\xa6'",40.75868644911046,-74.1115124651782
359,2019-07-29 20:46:23,"RT @NNSANews: Team members @Y12NSC recently completed the site's full-participation annual #emergency exercise. These events are conducted\xe2\x80\xa6""",40.58751555427521,-73.89867693081524
360,2019-07-29 20:44:23,"RT @PDChina: #Russia declared the state of #emergency in 4 regions of #Siberia and the Far East over mass #wildfires, the Russian Aerial Fo\xe2\x80\xa6'",40.839536983725225,-73.75262039788113
361,2019-07-29 20:43:08,"RT @PDChina: #Russia declared the state of #emergency in 4 regions of #Siberia and the Far East over mass #wildfires, the Russian Aerial Fo\xe2\x80\xa6'",40.66513539740289,-74.24052983924673
362,2019-07-29 20:42:07,"RT @VaDOTHR: Did you know Virginia's Sales Tax Holiday includes items such as radios, flashlights, generators and other #emergency prepared\xe2\x80\xa6""",40.58550813326151,-74.06530032644737
363,2019-07-29 20:41:35,RT @Vloneslay: I never thought id see myself asking for help until times got rough for me and my family. \xf0\x9f\x98\x94 please if you cant help us atlea\xe2\x80\xa6',40.7532798409579,-73.82434700099863
364,2019-07-29 20:41:22,RT @Vloneslay: I never thought id see myself asking for help until times got rough for me and my family. \xf0\x9f\x98\x94 please if you cant help us atlea\xe2\x80\xa6',40.70202267587684,-74.14499052277706
365,2019-07-29 20:40:46,"Where should I put my #Emergency #Fund :::: (At least 6-months of Net Monthly Income) (@Fidelity has 3, 6, 9-Month,\xe2\x80\xa6 https://t.co/WqZmEYjp1E'",40.57876710099254,-74.09095782224821
366,2019-07-29 20:38:42,"RT @PDChina: #Russia declared the state of #emergency in 4 regions of #Siberia and the Far East over mass #wildfires, the Russian Aerial Fo\xe2\x80\xa6'",40.60391460631233,-73.8486434768753
367,2019-07-29 20:36:20,"Did you know Virginia's Sales Tax Holiday includes items such as radios, flashlights, generators and other\xe2\x80\xa6 https://t.co/Jx4S2Xnw0S""",40.76335227165047,-74.13227520041072
368,2019-07-29 20:35:52,RT @Hodsonsproperty: Hodsons are proud to support this family event @BoundaryPark where you can meet local #Emergency #services &amp; #armedfor\xe2\x80\xa6',40.61769878818421,-74.0736659416332
369,2019-07-29 20:35:26,RT @Vloneslay: I never thought id see myself asking for help until times got rough for me and my family. \xf0\x9f\x98\x94 please if you cant help us atlea\xe2\x80\xa6',40.844474098317235,-74.15954508767597
370,2019-07-29 20:34:25,Outdoor Pocket Bellow Collapsible Fire Tool Camping Survival Blow Fire Tube #Camping #Collapsible #Emergency\xe2\x80\xa6 https://t.co/Fmx7DYJJZT',40.85609730680921,-73.78024881897193
371,2019-07-29 20:33:51,RT @OPP_CR: Every 9-1-1 call is taken very seriously by #emergency first responders. Pocket dials and hang up calls are happening all too o\xe2\x80\xa6',40.73270246545625,-73.9746649113532
372,2019-07-29 20:28:58,"RT @PDChina: #Russia declared the state of #emergency in 4 regions of #Siberia and the Far East over mass #wildfires, the Russian Aerial Fo\xe2\x80\xa6'",40.71251955320131,-73.76699858324092
373,2019-07-29 20:28:32,RT @OPP_CR: Every 9-1-1 call is taken very seriously by #emergency first responders. Pocket dials and hang up calls are happening all too o\xe2\x80\xa6',40.698534436074084,-74.03074951530766
374,2019-07-29 20:27:37,"RT @PDChina: #Russia declared the state of #emergency in 4 regions of #Siberia and the Far East over mass #wildfires, the Russian Aerial Fo\xe2\x80\xa6'",40.59246232261404,-73.72308562573541
375,2019-07-29 20:27:00,"In Russia no  \xe2\x80\x9eclean water, clean air \xe2\x80\x9e ? They should ask #Trump how to : favor for a favor ! #climatechange\xe2\x80\xa6 https://t.co/DWZC17O7DR'",40.90285032042268,-74.07822148734469
376,2019-07-29 20:25:54,RT @ronaldvdmeer: The #louisiana governor declared a state of #emergency after three public school districts were seized by #ransomware. #c\xe2\x80\xa6',40.67654809027847,-74.07327797678863
377,2019-07-29 20:25:01,RT @BloodAid: #Secunderabad #Emergency Need Any group #blood @ Gandhi hospital. Call 9704439059 #BloodAid via @AkshayReddy_K cc @warasiguda\xe2\x80\xa6',40.76986147507995,-73.91675116261908
378,2019-07-29 20:23:49,I hope my story reaches out and makes a difference. https://t.co/eCJu0zjfhI \n\n#help #news #iHeartRadio #newspaper\xe2\x80\xa6 https://t.co/I1XC8SPIq9',40.75497357073185,-74.1227556760106
379,2019-07-29 20:23:35,"#blood donations needed now. #Cincinnati region is at #emergency levels, says @HoxworthUC https://t.co/snohPIhIOs'",40.65523240372609,-74.10651739735128
380,2019-07-29 20:23:26,"RT @PDChina: #Russia declared the state of #emergency in 4 regions of #Siberia and the Far East over mass #wildfires, the Russian Aerial Fo\xe2\x80\xa6'",40.74894659048132,-73.83272104193485
381,2019-07-29 20:22:17,"RT @PDChina: #Russia declared the state of #emergency in 4 regions of #Siberia and the Far East over mass #wildfires, the Russian Aerial Fo\xe2\x80\xa6'",40.882912134152534,-74.0431889492532
382,2019-07-29 20:21:16,"RT @PDChina: #Russia declared the state of #emergency in 4 regions of #Siberia and the Far East over mass #wildfires, the Russian Aerial Fo\xe2\x80\xa6'",40.90852982473615,-74.18418463820792
383,2019-07-29 20:20:53,RT @ahyder1: Honored to be part of this group on #EMS to generate this critical resource to help improve #emergency care systems including\xe2\x80\xa6',40.90281017536315,-73.94893689059697
384,2019-07-29 20:20:18,"RT @PDChina: #Russia declared the state of #emergency in 4 regions of #Siberia and the Far East over mass #wildfires, the Russian Aerial Fo\xe2\x80\xa6'",40.57831227656725,-74.17760707217938
385,2019-07-29 20:20:11,#TrustedExpert Have a #Water #Flood #Storm #Fire #Damage #Emergency? Choose An #InsuranceClaimExpert With Your Best\xe2\x80\xa6 https://t.co/mXt0o4116n',40.74899294910647,-74.15526547867589
386,2019-07-29 20:20:00,"#Russia declared the state of #emergency in 4 regions of #Siberia and the Far East over mass #wildfires, the Russia\xe2\x80\xa6 https://t.co/3lEclnzsil'",40.89679617180405,-73.82891358199231
387,2019-07-29 20:17:29,RT @HugBoxUK: \xf0\x9f\x90\x92 Monkey Hug Boxes will be back in stock next week \xf0\x9f\x90\x92 \n\nhttps://t.co/feB8lZj7xv\n\n#Birthday #Thanks #GetWell #ThinkingOfYou #Ch\xe2\x80\xa6',40.65142653897405,-73.75122230419976
388,2019-07-29 20:17:19,RT @HugBoxUK: Make someone special #smile \xf0\x9f\x98\x81 \xc2\xa38 delivered 1st Class \xf0\x9f\x98\x81 https://t.co/feB8lZj7xv #Birthday #Thanks #GetWell #ThinkingOfYou #Che\xe2\x80\xa6',40.65405093457593,-73.84057037407136
389,2019-07-29 20:17:16,RT @HugBoxUK: Make someone #smile \xf0\x9f\x98\x81 Very popular &amp; only \xc2\xa38 delivered 1st Class \xf0\x9f\x98\x81 https://t.co/feB8lZj7xv #Birthday #Thanks #GetWell #Thinki\xe2\x80\xa6',40.806982854337406,-73.92857284659311
390,2019-07-29 20:15:35,"RT @HoxworthUC: #CRITICAL APPEAL: Due to multiple traumas &amp; organ transplants, Hoxworth is in #emergency need of red cells from ALL #bloodt\xe2\x80\xa6'",40.836704636618,-74.00337386698732
391,2019-07-29 20:15:03,"Yay, Monday is almost over! If your stove didn\xe2\x80\x99t make it through the hardest day of the week, contact us:\xe2\x80\xa6 https://t.co/UrYuZJHmo1'",40.827105434718675,-74.13816674865613
392,2019-07-29 20:08:18,"RT @BloodAid: #Hyderabad #Emergency Need O-ve #blood platelets for #Dengue fighter baby @ Anupama hospital, Kukatpally. Call 9912208685 #Bl\xe2\x80\xa6'",40.714148214819936,-74.1982334202384
393,2019-07-29 20:02:44,RT @BloodAid: #Secunderabad #Emergency Need Any group #blood @ Gandhi hospital. Call 9704439059 #BloodAid via @AkshayReddy_K cc @warasiguda\xe2\x80\xa6',40.8684104097653,-73.8436188946089
394,2019-07-29 20:00:13,We can respond to #emergency #electrical needs in #Roanoke. https://t.co/0vMzjYQ9cu',40.90072887557456,-73.75046288001569
395,2019-07-29 19:53:37,"RT @BloodAid: #Hyderabad #Emergency Need O-ve #blood platelets for #Dengue fighter baby @ Anupama hospital, Kukatpally. Call 9912208685 #Bl\xe2\x80\xa6'",40.77338836797621,-74.0384070229983
396,2019-07-29 19:43:06,"RT @mrpresidentsay_: Exercising my #rights to #free #speech, #resist tyranny, &amp; #freedom. \n\nMr. President, Say What?! sells for $17.76 (pap\xe2\x80\xa6'",40.8552741707818,-74.18882708492892
397,2019-07-29 19:42:45,"RT @VenkBellamkonda: #Heatstroke is much more #dangerous. Happens when body cant control body #temperature. Watch for #confusion, high body\xe2\x80\xa6'",40.696868578070024,-74.13893916028232
398,2019-07-29 19:30:53,RT @BloodAid: #Secunderabad #Emergency Need Any group #blood @ Gandhi hospital. Call 9704439059 #BloodAid via @AkshayReddy_K cc @warasiguda\xe2\x80\xa6',40.68814548112982,-73.84021344714814
399,2019-07-29 19:30:16,Thank you Guardian Centers for signing up as a Bronze Level Sponsor and supporting our upcoming Natural &amp; Man-Made\xe2\x80\xa6 https://t.co/BtO370EhJr',40.8897455020273,-74.03940324831729
400,2019-07-29 19:30:10,"Affordable, Effective First Aid For Choking Emergencies https://t.co/ooGGEIlyHD #choking #family #parenting\xe2\x80\xa6 https://t.co/U43aSybPQL'",40.88184533787313,-73.92496756955819
401,2019-07-29 19:29:16,RT @BloodAid: #Secunderabad #Emergency Need Any group #blood @ Gandhi hospital. Call 9704439059 #BloodAid via @AkshayReddy_K cc @warasiguda\xe2\x80\xa6',40.66831035256091,-74.23660539419919
402,2019-07-29 19:19:05,RT @BloodAid: #Secunderabad #Emergency Need Any group #blood @ Gandhi hospital. Call 9704439059 #BloodAid via @AkshayReddy_K cc @warasiguda\xe2\x80\xa6',40.75593558976037,-73.84060292325358
403,2019-07-29 19:17:31,You need to stop or move to the side for emergency vehicles. Just witnessed people running in front of one and cars\xe2\x80\xa6 https://t.co/lUI4uxjhwT',40.59181285652272,-74.16485101314214
404,2019-07-29 19:15:01,RT @MdShaja08320559: we will distribute emergency aids to affected people of recent flooded area at Gaybandah &amp; Jamalpur too \nAny one can j\xe2\x80\xa6',40.8552089239725,-73.94809660578265
405,2019-07-29 19:14:55,RT @shajahan_09: we will distribute emergency aids to affected people of recent flooded area at Gaybandah &amp; Jamalpur too \nAny one can join\xe2\x80\xa6',40.86259417711268,-73.91824968718576
406,2019-07-29 19:07:24,"K, let\xe2\x80\x99s head home \xf0\x9f\x96\xa4 #emergency  #roadtrip #sunset #summernight #nosleep #roadtoruin https://t.co/VjDRC82WbV'",40.90042662956767,-73.79628516901828
407,2019-07-29 19:05:35,RT @EMERG_NC: #WhatWouldYouDo? NEED #EMERGENCY #StormDamage HELP?#Restoration? #Reconstruction? #WaterDamage? #LightningStrike #PropertyDam\xe2\x80\xa6',40.822083815298505,-73.82180134873087
408,2019-07-29 19:00:32,The Doomsday Preppers got it right... https://t.co/E3pwzUFUDF #emergency #climate #anthropocene',40.79645757280984,-73.90274000658113
409,2019-07-29 19:00:06,we will distribute emergency aids to affected people of recent flooded area at Gaybandah &amp; Jamalpur too \nAny one ca\xe2\x80\xa6 https://t.co/x74MXJHhvh',40.823959536539064,-74.10967465368054
410,2019-07-29 18:59:09,"RT @esricanada: In #NG911, #GIS professionals at every level will need to ensure their #data meets or exceeds the national standards. Find\xe2\x80\xa6'",40.72235118384442,-74.03937297359369
411,2019-07-29 18:58:55,we will distribute emergency aids to affected people of recent flooded area at Gaybandah &amp; Jamalpur too \nAny one ca\xe2\x80\xa6 https://t.co/McUHmsQjKA',40.894948035495204,-73.77135263790335
412,2019-07-29 18:58:22,How do you react in emergencies?\nhttps://t.co/RvLF1ekLeZ\n\n#urgenta #reactie #rapid #emergency #reaction #action\xe2\x80\xa6 https://t.co/twgZW2GDD3',40.88309302251345,-73.90530410561907
413,2019-07-29 18:52:11,RT @BloodAid: #Secunderabad #Emergency Need Any group #blood @ Gandhi hospital. Call 9704439059 #BloodAid via @AkshayReddy_K cc @warasiguda\xe2\x80\xa6',40.70395503572333,-73.73158080846363
414,2019-07-29 18:46:29,@SimonWickers @mrpotholeuk @VisTran @FionaBakerPhoto @HighwaysEngland @BritishInsurers The #Emergency services AND\xe2\x80\xa6 https://t.co/XyJX60hIR9',40.8356123918738,-73.94391121974445
415,2019-07-29 18:43:01,RT @BloodAid: #Secunderabad #Emergency Need Any group #blood @ Gandhi hospital. Call 9704439059 #BloodAid via @AkshayReddy_K cc @warasiguda\xe2\x80\xa6',40.5610913546691,-74.16599790573244
416,2019-07-29 18:39:58,RT @BloodAid: #Secunderabad #Emergency Need Any group #blood @ Gandhi hospital. Call 9704439059 #BloodAid via @AkshayReddy_K cc @warasiguda\xe2\x80\xa6',40.71016391441371,-73.9970566043139
417,2019-07-29 18:34:11,RT @BloodAid: #Secunderabad #Emergency Need Any group #blood @ Gandhi hospital. Call 9704439059 #BloodAid via @AkshayReddy_K cc @warasiguda\xe2\x80\xa6',40.90368703561023,-74.09992108601716
418,2019-07-29 18:32:24,"RT @what3words: For #emergency situations, having a 3 word address can help save time, resources and lives. That\xe2\x80\x99s why many British Police\xe2\x80\xa6'",40.607380191941864,-74.09794252740194
419,2019-07-29 18:31:52,RT @BloodAid: #Secunderabad #Emergency Need Any group #blood @ Gandhi hospital. Call 9704439059 #BloodAid via @AkshayReddy_K cc @warasiguda\xe2\x80\xa6',40.72659868007926,-73.95979550780355
420,2019-07-29 18:30:21,Our #domestic services range from new #electrical units to complete household rewires and #emergency callouts. We a\xe2\x80\xa6 https://t.co/2omYiOYJoN',40.5772879299361,-74.22249776784628
421,2019-07-29 18:30:08,EMS Supplies in Florida \xe2\x80\xa2 Global-Tec https://t.co/MMLQaAquSh  #EMS #medical #emergency #Florida #paramedic #police https://t.co/Uu64ZSy8ca',40.56722521145102,-73.93874706235556
422,2019-07-29 18:26:42,"RT @BloodAid: #Hyderabad #Emergency Need O-ve #blood platelets for #Dengue fighter baby @ Anupama hospital, Kukatpally. Call 9912208685 #Bl\xe2\x80\xa6'",40.86060079832529,-73.92068130259149
423,2019-07-29 18:22:24,RT @ahyder1: Honored to be part of this group on #EMS to generate this critical resource to help improve #emergency care systems including\xe2\x80\xa6',40.822932077328346,-73.7534172467346
424,2019-07-29 18:15:36,RT @BloodAid: #Secunderabad #Emergency Need Any group #blood @ Gandhi hospital. Call 9704439059 #BloodAid via @AkshayReddy_K cc @warasiguda\xe2\x80\xa6',40.71291173871224,-74.04243721105384
425,2019-07-29 18:15:28,RT @BloodAid: #Secunderabad #Emergency Need Any group #blood @ Gandhi hospital. Call 9704439059 #BloodAid via @AkshayReddy_K cc @warasiguda\xe2\x80\xa6',40.664749834147464,-73.93005073604998
426,2019-07-29 18:15:18,RT @bagsfirstaid: 4 places left on 15th September First Aid @eicaratho\n #firstaid #paediatricfirstaid #childminding #parenting #nursery #ch\xe2\x80\xa6',40.822482088122314,-73.81975686613784
427,2019-07-29 18:15:02,RT @BloodAid: #Secunderabad #Emergency Need Any group #blood @ Gandhi hospital. Call 9704439059 #BloodAid via @AkshayReddy_K cc @warasiguda\xe2\x80\xa6',40.632648562535884,-74.07689963817059
428,2019-07-29 18:14:10,"RT @BloodAid: #Hyderabad #Emergency Need O-ve #blood platelets for #Dengue fighter baby @ Anupama hospital, Kukatpally. Call 9912208685 #Bl\xe2\x80\xa6'",40.645031619244506,-73.7890001034
429,2019-07-29 18:13:34,RT @BloodAid: #Secunderabad #Emergency Need Any group #blood @ Gandhi hospital. Call 9704439059 #BloodAid via @AkshayReddy_K cc @warasiguda\xe2\x80\xa6',40.75095848834697,-73.7690647876777
430,2019-07-29 18:12:01,"RT @CaftanWoman: Many happy returns to #ClassicTV star ROBERT FULLER!\nJess Harper #Laramie\nCooper Smith, #WagonTrain\nDr. Kelly Brackett, #E\xe2\x80\xa6'",40.73518769975046,-73.84874081732893
431,2019-07-29 18:10:26,"RT @GWSavageCorp: A fire in your home or business can be devastating, but you can significantly reduce the damage by calling a professional\xe2\x80\xa6'",40.77550029152374,-73.83951658740061
432,2019-07-29 18:10:12,RT @BloodAid: #Secunderabad #Emergency Need Any group #blood @ Gandhi hospital. Call 9704439059 #BloodAid via @AkshayReddy_K cc @warasiguda\xe2\x80\xa6',40.849365137106275,-74.0891177433146
433,2019-07-29 18:10:04,HOW YOUR ORGANIZATION CAN PREPARE FOR A LINE OF DUTY DEATH https://t.co/Reye7L8BT8 #emergency #preparation\xe2\x80\xa6 https://t.co/YKyY2zZ9hL',40.862775822223526,-74.02181526469526
434,2019-07-29 18:06:13,"RT @BloodAid: #Hyderabad #Emergency Need O-ve #blood platelets for #Dengue fighter baby @ Anupama hospital, Kukatpally. Call 9912208685 #Bl\xe2\x80\xa6'",40.85341825785308,-74.14167364127574
435,2019-07-29 18:05:01,RT @BloodAid: #Secunderabad #Emergency Need Any group #blood @ Gandhi hospital. Call 9704439059 #BloodAid via @AkshayReddy_K cc @warasiguda\xe2\x80\xa6',40.67899498637139,-74.05218042939238
436,2019-07-29 18:04:02,RT @BloodAid: #Secunderabad #Emergency Need Any group #blood @ Gandhi hospital. Call 9704439059 #BloodAid via @AkshayReddy_K cc @warasiguda\xe2\x80\xa6',40.71566027613226,-74.24202115362849
437,2019-07-29 18:04:02,Please share your ideas on Earthquake Safety\n\n#earthquakesafety #besafe #earthquakeawareness #desertrealtorvibverma\xe2\x80\xa6 https://t.co/ePCebExPTD',40.90695772184243,-74.0083066911987
